time,target_joint_0_pos,target_joint_0_vel,target_joint_0_acceleration,target_joint_1_pos,target_joint_1_vel,target_joint_1_acceleration,target_joint_2_pos,target_joint_2_vel,target_joint_2_acceleration,target_joint_3_pos,target_joint_3_vel,target_joint_3_acceleration,target_joint_4_pos,target_joint_4_vel,target_joint_4_acceleration,target_joint_5_pos,target_joint_5_vel,target_joint_5_acceleration,
1763636825.454145193,1.712104828,0.090236383,0.000000000,-2.134348607,0.197392088,0.000000000,2.266825327,-0.112795479,-0.000000000,-1.703273046,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.456062317,1.712285301,0.090236383,0.000000000,-2.133953823,0.197392088,0.000000000,2.266599736,-0.112795479,-0.000000000,-1.703442240,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.458263159,1.712465773,0.090236383,0.000000000,-2.133559039,0.197392088,0.000000000,2.266374145,-0.112795479,-0.000000000,-1.703611433,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.460194111,1.712646246,0.090236383,0.000000000,-2.133164254,0.197392088,0.000000000,2.266148554,-0.112795479,-0.000000000,-1.703780626,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.463027000,1.712826719,0.090236383,0.000000000,-2.132769470,0.197392088,0.000000000,2.265922963,-0.112795479,-0.000000000,-1.703949819,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.465261221,1.713007192,0.090236383,0.000000000,-2.132374686,0.197392088,0.000000000,2.265697372,-0.112795479,-0.000000000,-1.704119013,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.466975689,1.713187664,0.090236383,0.000000000,-2.131979902,0.197392088,0.000000000,2.265471781,-0.112795479,-0.000000000,-1.704288206,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.469142437,1.713368137,0.090236383,0.000000000,-2.131585118,0.197392088,0.000000000,2.265246190,-0.112795479,-0.000000000,-1.704457399,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.471129894,1.713548610,0.090236383,0.000000000,-2.131190333,0.197392088,0.000000000,2.265020599,-0.112795479,-0.000000000,-1.704626592,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.473241568,1.713729083,0.090236383,0.000000000,-2.130795549,0.197392088,0.000000000,2.264795008,-0.112795479,-0.000000000,-1.704795785,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.475337029,1.713909555,0.090236383,0.000000000,-2.130400765,0.197392088,0.000000000,2.264569417,-0.112795479,-0.000000000,-1.704964979,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.477351904,1.714090028,0.090236383,0.000000000,-2.130005981,0.197392088,0.000000000,2.264343826,-0.112795479,-0.000000000,-1.705134172,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.479492903,1.714270501,0.090236383,0.000000000,-2.129611197,0.197392088,0.000000000,2.264118235,-0.112795479,-0.000000000,-1.705303365,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.481542826,1.714450974,0.090236383,0.000000000,-2.129216413,0.197392088,0.000000000,2.263892644,-0.112795479,-0.000000000,-1.705472558,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.483714104,1.714631447,0.090236383,0.000000000,-2.128821628,0.197392088,0.000000000,2.263667053,-0.112795479,-0.000000000,-1.705641752,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.485652447,1.714811919,0.090236383,0.000000000,-2.128426844,0.197392088,0.000000000,2.263441462,-0.112795479,-0.000000000,-1.705810945,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.487306833,1.714992392,0.090236383,0.000000000,-2.128032060,0.197392088,0.000000000,2.263215871,-0.112795479,-0.000000000,-1.705980138,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.489384651,1.715172865,0.090236383,0.000000000,-2.127637276,0.197392088,0.000000000,2.262990280,-0.112795479,-0.000000000,-1.706149331,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.491406441,1.715353338,0.090236383,0.000000000,-2.127242492,0.197392088,0.000000000,2.262764689,-0.112795479,-0.000000000,-1.706318524,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.493567228,1.715533810,0.090236383,0.000000000,-2.126847708,0.197392088,0.000000000,2.262539098,-0.112795479,-0.000000000,-1.706487718,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.495734692,1.715714283,0.090236383,0.000000000,-2.126452923,0.197392088,0.000000000,2.262313507,-0.112795479,-0.000000000,-1.706656911,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.497812510,1.715894756,0.090236383,0.000000000,-2.126058139,0.197392088,0.000000000,2.262087916,-0.112795479,-0.000000000,-1.706826104,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.499903917,1.716075229,0.090236383,0.000000000,-2.125663355,0.197392088,0.000000000,2.261862325,-0.112795479,-0.000000000,-1.706995297,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.501667261,1.716255701,0.090236383,0.000000000,-2.125268571,0.197392088,0.000000000,2.261636735,-0.112795479,-0.000000000,-1.707164490,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.504236221,1.716436174,0.090236383,0.000000000,-2.124873787,0.197392088,0.000000000,2.261411144,-0.112795479,-0.000000000,-1.707333684,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.506231785,1.716616647,0.090236383,0.000000000,-2.124479002,0.197392088,0.000000000,2.261185553,-0.112795479,-0.000000000,-1.707502877,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.508523226,1.716797120,0.090236383,0.000000000,-2.124084218,0.197392088,0.000000000,2.260959962,-0.112795479,-0.000000000,-1.707672070,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.510478020,1.716977592,0.090236383,0.000000000,-2.123689434,0.197392088,0.000000000,2.260734371,-0.112795479,-0.000000000,-1.707841263,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.512451649,1.717158065,0.090236383,0.000000000,-2.123294650,0.197392088,0.000000000,2.260508780,-0.112795479,-0.000000000,-1.708010457,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.514593601,1.717338538,0.090236383,0.000000000,-2.122899866,0.197392088,0.000000000,2.260283189,-0.112795479,-0.000000000,-1.708179650,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.516511917,1.717519011,0.090236383,0.000000000,-2.122505082,0.197392088,0.000000000,2.260057598,-0.112795479,-0.000000000,-1.708348843,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.518457413,1.717699484,0.090236383,0.000000000,-2.122110297,0.197392088,0.000000000,2.259832007,-0.112795479,-0.000000000,-1.708518036,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.520516157,1.717879956,0.090236383,0.000000000,-2.121715513,0.197392088,0.000000000,2.259606416,-0.112795479,-0.000000000,-1.708687229,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.522334814,1.718060429,0.090236383,0.000000000,-2.121320729,0.197392088,0.000000000,2.259380825,-0.112795479,-0.000000000,-1.708856423,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.524404764,1.718240902,0.090236383,0.000000000,-2.120925945,0.197392088,0.000000000,2.259155234,-0.112795479,-0.000000000,-1.709025616,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.526446581,1.718421375,0.090236383,0.000000000,-2.120531161,0.197392088,0.000000000,2.258929643,-0.112795479,-0.000000000,-1.709194809,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.528462172,1.718601847,0.090236383,0.000000000,-2.120136377,0.197392088,0.000000000,2.258704052,-0.112795479,-0.000000000,-1.709364002,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.530739546,1.718782320,0.090236383,0.000000000,-2.119741592,0.197392088,0.000000000,2.258478461,-0.112795479,-0.000000000,-1.709533196,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.532760859,1.718962793,0.090236383,0.000000000,-2.119346808,0.197392088,0.000000000,2.258252870,-0.112795479,-0.000000000,-1.709702389,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.534842253,1.719143266,0.090236383,0.000000000,-2.118952024,0.197392088,0.000000000,2.258027279,-0.112795479,-0.000000000,-1.709871582,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.536907196,1.719323738,0.090236383,0.000000000,-2.118557240,0.197392088,0.000000000,2.257801688,-0.112795479,-0.000000000,-1.710040775,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.538973808,1.719504211,0.090236383,0.000000000,-2.118162456,0.197392088,0.000000000,2.257576097,-0.112795479,-0.000000000,-1.710209968,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.541284800,1.719684684,0.090236383,0.000000000,-2.117767671,0.197392088,0.000000000,2.257350506,-0.112795479,-0.000000000,-1.710379162,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.543245554,1.719865157,0.090236383,0.000000000,-2.117372887,0.197392088,0.000000000,2.257124915,-0.112795479,-0.000000000,-1.710548355,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.545570374,1.720045629,0.090236383,0.000000000,-2.116978103,0.197392088,0.000000000,2.256899324,-0.112795479,-0.000000000,-1.710717548,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.547403574,1.720226102,0.090236383,0.000000000,-2.116583319,0.197392088,0.000000000,2.256673733,-0.112795479,-0.000000000,-1.710886741,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.549389124,1.720406575,0.090236383,0.000000000,-2.116188535,0.197392088,0.000000000,2.256448142,-0.112795479,-0.000000000,-1.711055935,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.551870108,1.720587048,0.090236383,0.000000000,-2.115793751,0.197392088,0.000000000,2.256222552,-0.112795479,-0.000000000,-1.711225128,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.553722382,1.720767521,0.090236383,0.000000000,-2.115398966,0.197392088,0.000000000,2.255996961,-0.112795479,-0.000000000,-1.711394321,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.556089640,1.720947993,0.090236383,0.000000000,-2.115004182,0.197392088,0.000000000,2.255771370,-0.112795479,-0.000000000,-1.711563514,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.557595968,1.721128466,0.090236383,0.000000000,-2.114609398,0.197392088,0.000000000,2.255545779,-0.112795479,-0.000000000,-1.711732707,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.559671640,1.721308939,0.090236383,0.000000000,-2.114214614,0.197392088,0.000000000,2.255320188,-0.112795479,-0.000000000,-1.711901901,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.561683655,1.721489412,0.090236383,0.000000000,-2.113819830,0.197392088,0.000000000,2.255094597,-0.112795479,-0.000000000,-1.712071094,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.563749790,1.721669884,0.090236383,0.000000000,-2.113425046,0.197392088,0.000000000,2.254869006,-0.112795479,-0.000000000,-1.712240287,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.565806627,1.721850357,0.090236383,0.000000000,-2.113030261,0.197392088,0.000000000,2.254643415,-0.112795479,-0.000000000,-1.712409480,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.567810059,1.722030830,0.090236383,0.000000000,-2.112635477,0.197392088,0.000000000,2.254417824,-0.112795479,-0.000000000,-1.712578673,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.570047855,1.722211303,0.090236383,0.000000000,-2.112240693,0.197392088,0.000000000,2.254192233,-0.112795479,-0.000000000,-1.712747867,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.572021484,1.722391775,0.090236383,0.000000000,-2.111845909,0.197392088,0.000000000,2.253966642,-0.112795479,-0.000000000,-1.712917060,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.574376345,1.722572248,0.090236383,0.000000000,-2.111451125,0.197392088,0.000000000,2.253741051,-0.112795479,-0.000000000,-1.713086253,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.576345444,1.722752721,0.090236383,0.000000000,-2.111056340,0.197392088,0.000000000,2.253515460,-0.112795479,-0.000000000,-1.713255446,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.578528404,1.722933194,0.090236383,0.000000000,-2.110661556,0.197392088,0.000000000,2.253289869,-0.112795479,-0.000000000,-1.713424640,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.580548763,1.723113667,0.090236383,0.000000000,-2.110266772,0.197392088,0.000000000,2.253064278,-0.112795479,-0.000000000,-1.713593833,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.582643509,1.723294139,0.090236383,0.000000000,-2.109871988,0.197392088,0.000000000,2.252838687,-0.112795479,-0.000000000,-1.713763026,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.585122824,1.723474612,0.090236383,0.000000000,-2.109477204,0.197392088,0.000000000,2.252613096,-0.112795479,-0.000000000,-1.713932219,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.587245941,1.723655085,0.090236383,0.000000000,-2.109082420,0.197392088,0.000000000,2.252387505,-0.112795479,-0.000000000,-1.714101412,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.589121342,1.723835558,0.090236383,0.000000000,-2.108687635,0.197392088,0.000000000,2.252161914,-0.112795479,-0.000000000,-1.714270606,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.591003180,1.724016030,0.090236383,0.000000000,-2.108292851,0.197392088,0.000000000,2.251936323,-0.112795479,-0.000000000,-1.714439799,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.593398809,1.724196503,0.090236383,0.000000000,-2.107898067,0.197392088,0.000000000,2.251710732,-0.112795479,-0.000000000,-1.714608992,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.595002890,1.724376976,0.090236383,0.000000000,-2.107503283,0.197392088,0.000000000,2.251485141,-0.112795479,-0.000000000,-1.714778185,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.597266912,1.724557449,0.090236383,0.000000000,-2.107108499,0.197392088,0.000000000,2.251259550,-0.112795479,-0.000000000,-1.714947379,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.599054098,1.724737921,0.090236383,0.000000000,-2.106713715,0.197392088,0.000000000,2.251033960,-0.112795479,-0.000000000,-1.715116572,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.601315737,1.724918394,0.090236383,0.000000000,-2.106318930,0.197392088,0.000000000,2.250808369,-0.112795479,-0.000000000,-1.715285765,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.603094578,1.725098867,0.090236383,0.000000000,-2.105924146,0.197392088,0.000000000,2.250582778,-0.112795479,-0.000000000,-1.715454958,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.605068207,1.725279340,0.090236383,0.000000000,-2.105529362,0.197392088,0.000000000,2.250357187,-0.112795479,-0.000000000,-1.715624151,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.607203007,1.725459812,0.090236383,0.000000000,-2.105134578,0.197392088,0.000000000,2.250131596,-0.112795479,-0.000000000,-1.715793345,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.609280586,1.725640285,0.090236383,0.000000000,-2.104739794,0.197392088,0.000000000,2.249906005,-0.112795479,-0.000000000,-1.715962538,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.611930370,1.725820758,0.090236383,0.000000000,-2.104345009,0.197392088,0.000000000,2.249680414,-0.112795479,-0.000000000,-1.716131731,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.613939285,1.726001231,0.090236383,0.000000000,-2.103950225,0.197392088,0.000000000,2.249454823,-0.112795479,-0.000000000,-1.716300924,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.615798950,1.726181704,0.090236383,0.000000000,-2.103555441,0.197392088,0.000000000,2.249229232,-0.112795479,-0.000000000,-1.716470118,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.617904186,1.726362176,0.090236383,0.000000000,-2.103160657,0.197392088,0.000000000,2.249003641,-0.112795479,-0.000000000,-1.716639311,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.619966507,1.726542649,0.090236383,0.000000000,-2.102765873,0.197392088,0.000000000,2.248778050,-0.112795479,-0.000000000,-1.716808504,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.621965170,1.726723122,0.090236383,0.000000000,-2.102371089,0.197392088,0.000000000,2.248552459,-0.112795479,-0.000000000,-1.716977697,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.624021530,1.726903595,0.090236383,0.000000000,-2.101976304,0.197392088,0.000000000,2.248326868,-0.112795479,-0.000000000,-1.717146890,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.626413107,1.727084067,0.090236383,0.000000000,-2.101581520,0.197392088,0.000000000,2.248101277,-0.112795479,-0.000000000,-1.717316084,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.627928257,1.727264540,0.090236383,0.000000000,-2.101186736,0.197392088,0.000000000,2.247875686,-0.112795479,-0.000000000,-1.717485277,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.629993200,1.727445013,0.090236383,0.000000000,-2.100791952,0.197392088,0.000000000,2.247650095,-0.112795479,-0.000000000,-1.717654470,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.631920099,1.727625486,0.090236383,0.000000000,-2.100397168,0.197392088,0.000000000,2.247424504,-0.112795479,-0.000000000,-1.717823663,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.633980989,1.727805958,0.090236383,0.000000000,-2.100002384,0.197392088,0.000000000,2.247198913,-0.112795479,-0.000000000,-1.717992856,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.636035442,1.727986431,0.090236383,0.000000000,-2.099607599,0.197392088,0.000000000,2.246973322,-0.112795479,-0.000000000,-1.718162050,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.638111830,1.728166904,0.090236383,0.000000000,-2.099212815,0.197392088,0.000000000,2.246747731,-0.112795479,-0.000000000,-1.718331243,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.640150547,1.728347377,0.090236383,0.000000000,-2.098818031,0.197392088,0.000000000,2.246522140,-0.112795479,-0.000000000,-1.718500436,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.642192602,1.728527850,0.090236383,0.000000000,-2.098423247,0.197392088,0.000000000,2.246296549,-0.112795479,-0.000000000,-1.718669629,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.644633293,1.728708322,0.090236383,0.000000000,-2.098028463,0.197392088,0.000000000,2.246070958,-0.112795479,-0.000000000,-1.718838823,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.646628141,1.728888795,0.090236383,0.000000000,-2.097633679,0.197392088,0.000000000,2.245845367,-0.112795479,-0.000000000,-1.719008016,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.648648977,1.729069268,0.090236383,0.000000000,-2.097238894,0.197392088,0.000000000,2.245619777,-0.112795479,-0.000000000,-1.719177209,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.650884867,1.729249741,0.090236383,0.000000000,-2.096844110,0.197392088,0.000000000,2.245394186,-0.112795479,-0.000000000,-1.719346402,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.652737379,1.729430213,0.090236383,0.000000000,-2.096449326,0.197392088,0.000000000,2.245168595,-0.112795479,-0.000000000,-1.719515595,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.654746056,1.729610686,0.090236383,0.000000000,-2.096054542,0.197392088,0.000000000,2.244943004,-0.112795479,-0.000000000,-1.719684789,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.656886339,1.729791159,0.090236383,0.000000000,-2.095659758,0.197392088,0.000000000,2.244717413,-0.112795479,-0.000000000,-1.719853982,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.658800602,1.729971632,0.090236383,0.000000000,-2.095264973,0.197392088,0.000000000,2.244491822,-0.112795479,-0.000000000,-1.720023175,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.660833836,1.730152104,0.090236383,0.000000000,-2.094870189,0.197392088,0.000000000,2.244266231,-0.112795479,-0.000000000,-1.720192368,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.662904739,1.730332577,0.090236383,0.000000000,-2.094475405,0.197392088,0.000000000,2.244040640,-0.112795479,-0.000000000,-1.720361562,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.664976358,1.730513050,0.090236383,0.000000000,-2.094080621,0.197392088,0.000000000,2.243815049,-0.112795479,-0.000000000,-1.720530755,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.667276621,1.730693523,0.090236383,0.000000000,-2.093685837,0.197392088,0.000000000,2.243589458,-0.112795479,-0.000000000,-1.720699948,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.669036627,1.730873995,0.090236383,0.000000000,-2.093291053,0.197392088,0.000000000,2.243363867,-0.112795479,-0.000000000,-1.720869141,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.671061039,1.731054468,0.090236383,0.000000000,-2.092896268,0.197392088,0.000000000,2.243138276,-0.112795479,-0.000000000,-1.721038334,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.673130035,1.731234941,0.090236383,0.000000000,-2.092501484,0.197392088,0.000000000,2.242912685,-0.112795479,-0.000000000,-1.721207528,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.675465584,1.731415414,0.090236383,0.000000000,-2.092106700,0.197392088,0.000000000,2.242687094,-0.112795479,-0.000000000,-1.721376721,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.677469015,1.731595887,0.090236383,0.000000000,-2.091711916,0.197392088,0.000000000,2.242461503,-0.112795479,-0.000000000,-1.721545914,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.679553509,1.731776359,0.090236383,0.000000000,-2.091317132,0.197392088,0.000000000,2.242235912,-0.112795479,-0.000000000,-1.721715107,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
1763636825.681701660,1.731956832,0.090236383,0.000000000,-2.090922348,0.197392088,0.000000000,2.242010321,-0.112795479,-0.000000000,-1.721884300,-0.084596609,-0.000000000,1.570796327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,
