number,values_0,values_1,params_delta_deg,params_gamma,params_lambda1,params_lambda2,params_lambda3,params_lambda4,state
431,0.06165,0.41644807520331106,5.686980021608849,2.5118580794078285,1.9562826277387932,186.9306125540257,59.2437895529571,3.0541645143911065e-11,COMPLETE
432,0.0541,0.3938241286460772,6.103623020551158,1.783805364054492,0.4634053899763641,100.82260785823856,3.6008094906658137,0.00013615803864341181,COMPLETE
433,0.06095,0.4044011399906647,6.24718463837018,3.0553013200040744,0.21068030120772424,186.9306125540257,0.06896807247569771,9.600283918392291e-08,COMPLETE
434,0.05915,0.3133987403783632,4.335111916469993,1.7519510271087413,1.0946066447217027,5.054984284069897,1.5004436478522634,7.242135537625552e-11,COMPLETE
435,0.04485,0.28619967320195167,5.6489276518882345,1.3526137167003873,12.412723646412944,107.59872434463156,34.574222073764446,3.286486186600864e-09,COMPLETE
436,0.05315,0.28517684741526045,5.989976616159035,1.6595774459053563,1.0946066447217027,5.054984284069897,14.732118064935978,1.621364679176634e-08,COMPLETE
437,0.06155,0.34847813448312115,2.056316300425298,3.1788912454430323,0.019607071158490193,0.08461218904615202,37.41912210514693,1.9043961097477443e-12,COMPLETE
438,0.05525,0.33017139077860186,3.623760916979203,1.3526137167003873,0.4634053899763641,186.9306125540257,0.06431331345257985,3.0541645143911065e-11,COMPLETE
439,0.111,0.7955079087071341,5.719667260978259,8.741900816624833,208.22607295194175,0.1013397086496358,0.06896807247569771,3.787929895519139e-07,COMPLETE
440,0.0521,0.2530310665750041,4.3548083271808515,1.3526137167003873,0.019607071158490193,55.29124057933768,34.574222073764446,3.286486186600864e-09,COMPLETE
441,0.06165,0.4239994315889696,6.103623020551158,1.783805364054492,0.4634053899763641,186.9306125540257,3.6008094906658137,3.0541645143911065e-11,COMPLETE
442,0.09995,0.5380990537099125,5.719667260978259,6.875144787901625,208.22607295194175,0.1013397086496358,0.01777158201797886,3.649569116806477e-06,COMPLETE
443,0.05835,0.4782851478439381,7.051402036894628,2.2991799521485987,0.016767417635497637,546.754814234046,12.491315660805293,1.7411112824373338e-14,COMPLETE
444,0.0878,0.6238697096969655,2.8880633950160424,8.359124144204223,0.4634053899763641,4.006173959705789,0.764092524644605,1.5335060532903536e-12,COMPLETE
445,0.0784,0.3035919515359272,5.719667260978259,1.783805364054492,2209.323272868225,5.054984284069897,0.06896807247569771,3.787929895519139e-07,COMPLETE
446,0.0686,0.3016273032397696,3.046425174476959,2.5033277105189193,0.06483803734091015,0.054361423084864746,7.146903739304916,1.2038654211851023e-08,COMPLETE
447,0.07995,0.6514407848852756,5.719667260978259,8.503922895827985,0.015172036425597144,0.1013397086496358,0.01777158201797886,2.450464818207948e-13,COMPLETE
448,0.04485,0.3367193438757526,7.256367224677574,1.7519510271087413,0.21068030120772424,0.08777741099799043,0.06896807247569771,1.6894010759859846e-13,COMPLETE
449,0.03155,0.006598997452968705,6.370684417234151,1.3526137167003873,0.016767417635497637,110.16646134717259,0.016750694161585637,0.0015158412727090018,COMPLETE
450,0.09835,0.558481974216621,4.958426658725357,9.47835620413639,104.61067826393281,0.3710234766141632,0.014294878731768167,9.568348606324787e-10,COMPLETE
451,0.06215,0.37128670238502637,5.826108180232255,1.7519510271087413,0.4634053899763641,186.9306125540257,15.097788004282576,3.5954412495265244e-11,COMPLETE
452,0.0949,0.6263186223920747,6.103623020551158,8.359124144204223,0.4634053899763641,13.583790131987152,3.6008094906658137,3.0541645143911065e-11,COMPLETE
453,0.05955,0.4220884192042272,7.394995821790364,3.1788912454430323,0.0954473503411138,0.09477881885230956,14.732118064935978,3.2408239014163186e-13,COMPLETE
454,0.0744,0.47126920392971416,2.475397100624938,2.8036597183497527,0.019607071158490193,55.29124057933768,0.07409638257481183,6.338054654029837e-09,COMPLETE
455,0.0614,0.37491090660115856,5.686980021608849,2.5033277105189193,1.9562826277387932,3.858204027730059,59.2437895529571,2.2704812826588045e-12,COMPLETE
456,0.05565,0.3445015199863175,5.826108180232255,1.7519510271087413,0.33899932252483383,0.5218478141839406,8.097428743654165,1.621364679176634e-08,COMPLETE
457,0.07305,0.4491120074566737,4.958426658725357,3.3801923275388828,0.33899932252483383,0.5218478141839406,80.46577679760097,1.0099084513073767e-10,COMPLETE
458,0.07065,0.27163074885361277,3.7523591558107,1.7519510271087413,1.8442663426239594,110.16646134717259,81.25563195467515,1.621364679176634e-08,COMPLETE
459,0.13185,0.6534172592145616,7.296565715563787,6.641926976422129,689.4645159655186,0.12480776742786713,0.01777158201797886,1.5335060532903536e-12,COMPLETE
460,0.06795,0.31616984473150644,4.335111916469993,2.2991799521485987,0.016767417635497637,1.2594502646806938,17.543999742650467,2.1297100619606214e-06,COMPLETE
461,0.0607,0.44473319394952276,4.797597292147365,1.7519510271087413,1.8442663426239594,255.45258645533752,2.606433764399818,3.407169759582504e-13,COMPLETE
462,0.06605,0.38893350161000173,4.797597292147365,3.1788912454430323,0.6297846312203296,70.06920548111005,76.57127726580364,3.2408239014163186e-13,COMPLETE
463,0.08255,0.546331071903245,4.797597292147365,8.377992360274892,246.64943784978303,5.054984284069897,76.57127726580364,4.0580200840308876e-08,COMPLETE
464,0.11155,0.7660542163022408,5.719667260978259,6.875144787901625,917.5582704217775,0.1013397086496358,0.07549604599441283,3.787929895519139e-07,COMPLETE
465,0.06855,0.46015338783372844,0.88579750644183,3.3452181017121294,0.4634053899763641,51.0531204742495,12.491315660805293,8.720647859508846e-11,COMPLETE
466,0.07995,0.5678240763636969,3.046425174476959,8.359124144204223,16.153006831671934,4.703038707832875,3.6008094906658137,4.4543558291890786e-08,COMPLETE
467,0.05735,0.3366584817407107,3.946785706861564,1.7519510271087413,0.21068030120772424,0.08777741099799043,0.01777158201797886,1.159517269542477e-09,COMPLETE
468,0.0626,0.542905255021434,6.485051657135356,3.1788912454430323,2.824815337292512,0.026029536794764555,0.0236362501837292,3.2408239014163186e-13,COMPLETE
469,0.06905,0.6126643780030198,3.0455122299916,4.486373764766704,0.07261268023359602,51.0531204742495,5.192615578479196,3.940696606650611e-07,COMPLETE
470,0.07355,0.5181464921350756,6.103623020551158,5.113119572952756,0.21068030120772424,0.12480776742786713,14.732118064935978,2.2704812826588045e-12,COMPLETE
471,0.05515,0.32312044175787624,4.3548083271808515,1.4234508712843703,0.21750823208741932,186.9306125540257,1.4298640803911997,1.9043961097477443e-12,COMPLETE
472,0.0826,0.5229056969155382,6.485051657135356,6.641926976422129,3.122570295750721,0.12480776742786713,1.4298640803911997,8.720647859508846e-11,COMPLETE
473,0.0619,0.42221561419395565,3.7523591558107,2.5667299278096025,72.91096237472114,3.4421151810679844,2.606433764399818,9.152354487403374e-07,COMPLETE
474,0.0497,0.27851851769947056,3.046425174476959,1.4234508712843703,0.33899932252483383,0.5218478141839406,1.4298640803911997,2.450464818207948e-13,COMPLETE
475,0.05725,0.35518218388794776,4.797597292147365,1.7519510271087413,1.8442663426239594,4.006173959705789,0.764092524644605,3.407169759582504e-13,COMPLETE
476,0.0826,0.594103312287222,5.632229706900677,9.648027689794725,0.06483803734091015,4.703038707832875,34.574222073764446,3.286486186600864e-09,COMPLETE
477,0.06475,0.4285784868676753,7.051402036894628,2.8036597183497527,0.014163043718649002,0.12480776742786713,14.732118064935978,6.338054654029837e-09,COMPLETE
478,0.0812,0.5496105626232914,3.7523591558107,9.47835620413639,0.5606287050152496,0.08777741099799043,3.301927932486402,2.2704812826588045e-12,COMPLETE
479,0.0876,0.6090224537431602,4.958426658725357,3.3801923275388828,2661.553121751245,195.11038360653635,17.543999742650467,7.242135537625552e-11,COMPLETE
480,0.0624,0.4165856117292114,7.051402036894628,2.8036597183497527,0.014163043718649002,0.17740617781052795,12.491315660805293,6.338054654029837e-09,COMPLETE
481,0.0778,0.6174289855516897,3.7523591558107,7.177502781572815,246.64943784978303,110.16646134717259,7.146903739304916,3.3647718492660773e-09,COMPLETE
482,0.0651,0.38335876582925066,5.719667260978259,2.8036597183497527,0.1784805460542277,0.17740617781052795,12.491315660805293,6.338054654029837e-09,COMPLETE
483,0.06955,0.47292587697481614,3.7523591558107,2.2991799521485987,0.016767417635497637,110.16646134717259,1.4298640803911997,1.7411112824373338e-14,COMPLETE
484,0.0687,0.6375491206939268,6.655421352222268,5.113119572952756,1.0946066447217027,51.0531204742495,0.04989504186148276,2.013186121683812e-08,COMPLETE
485,0.06125,0.3140423499401568,3.0455122299916,1.7803004098206965,0.06483803734091015,795.8307175480662,0.027371668774221813,2.450464818207948e-13,COMPLETE
486,0.04645,0.2969733966342721,6.2211367714367025,1.0726049388472807,0.4634053899763641,110.16646134717259,2.606433764399818,3.3647718492660773e-09,COMPLETE
487,0.064,0.41278965774537435,7.256367224677574,3.3801923275388828,0.016767417635497637,186.9306125540257,0.07549604599441283,8.424673547315899e-06,COMPLETE
488,0.0707,0.5754511564416953,4.99554544684892,2.8036597183497527,3090.9457533461396,0.004569612957571183,1.4298640803911997,6.338054654029837e-09,COMPLETE
489,0.05855,0.1848053685656523,4.958426658725357,1.2997368745646833,0.18468504546596953,186.9306125540257,0.0247605531247782,8.424673547315899e-06,COMPLETE
490,0.05385,0.2777638754566166,4.797597292147365,1.7519510271087413,1.8442663426239594,4.006173959705789,12.491315660805293,3.407169759582504e-13,COMPLETE
491,0.10145,0.6522031314725942,5.719667260978259,6.875144787901625,208.22607295194175,0.1013397086496358,0.01777158201797886,3.787929895519139e-07,COMPLETE
492,0.0417,0.26704436192625963,4.3548083271808515,1.3526137167003873,12.412723646412944,107.59872434463156,34.574222073764446,3.286486186600864e-09,COMPLETE
493,0.08865,0.49792285977451045,3.7523591558107,9.47835620413639,0.016767417635497637,0.001248457575119921,94.45626116932038,9.568348606324787e-10,COMPLETE
494,0.06895,0.5232129827369786,3.999286460242423,2.8036597183497527,0.4629881790675014,55.29124057933768,1.4298640803911997,1.6894010759859846e-13,COMPLETE
495,0.0488,0.3020297889050234,7.256367224677574,1.0726049388472807,72.91096237472114,186.9306125540257,5.192615578479196,8.424673547315899e-06,COMPLETE
496,0.03625,0.20905120885181522,3.0455122299916,1.0726049388472807,0.07261268023359602,51.0531204742495,5.192615578479196,5.521087576123659e-10,COMPLETE
497,0.0486,0.32542866230799056,4.958426658725357,1.3526137167003873,0.4634053899763641,107.59872434463156,3.6008094906658137,3.286486186600864e-09,COMPLETE
498,0.0776,0.5446212501482646,0.16011064491940905,6.875144787901625,246.64943784978303,110.16646134717259,2.606433764399818,1.781186673324169e-08,COMPLETE
499,0.04455,0.2566125386434336,2.056316300425298,1.4234508712843703,0.0510033085733899,0.08461218904615202,0.11060646004395691,1.6894010759859846e-13,COMPLETE
500,0.06435,0.46404954680050675,6.103623020551158,2.8036597183497527,0.039795245467244764,55.29124057933768,0.0647822925310974,6.338054654029837e-09,COMPLETE
501,0.0547,0.4650254741192664,7.296565715563787,6.641926976422129,0.6975592224319972,546.754814234046,0.01777158201797886,9.274226703370502e-12,COMPLETE
502,0.04335,0.26464389644580505,2.056316300425298,1.4234508712843703,0.019607071158490193,0.08461218904615202,1.4298640803911997,1.9043961097477443e-12,COMPLETE
503,0.05845,0.25205625113038843,4.958426658725357,1.2955767233355926,804.5524039040062,107.59872434463156,34.574222073764446,3.286486186600864e-09,COMPLETE
504,0.07495,0.5347225167879146,6.485051657135356,3.1788912454430323,2.824815337292512,0.026029536794764555,34.574222073764446,3.2408239014163186e-13,COMPLETE
505,0.06575,0.27546323466577044,4.797597292147365,1.7519510271087413,12.412723646412944,5.654535138951749,76.57127726580364,1.6894010759859846e-13,COMPLETE
506,0.05195,0.32842162205069947,7.051402036894628,1.783805364054492,0.1784805460542277,6.297650324316545,1.7248871688568814,5.500777731152566e-09,COMPLETE
507,0.0908,0.29538814656222745,0.2891415937677051,8.741900816624833,208.22607295194175,0.1013397086496358,0.06896807247569771,3.649569116806477e-06,COMPLETE
508,0.068,0.45108893432538355,3.7523591558107,2.2991799521485987,104.61067826393281,110.16646134717259,0.8647738265040493,3.649569116806477e-06,COMPLETE
509,0.0894,0.650524203606065,4.797597292147365,8.359124144204223,0.4634053899763641,186.9306125540257,3.6008094906658137,3.0541645143911065e-11,COMPLETE
510,0.0545,0.1817570061296346,2.8467952672042545,1.0726049388472807,13.603629420536016,0.12480776742786713,5.192615578479196,1.5335060532903536e-12,COMPLETE
511,0.12605,0.761347194324981,6.943625321882633,5.751620494688234,3090.9457533461396,0.004569612957571183,34.574222073764446,3.0092675819548274e-09,COMPLETE
512,0.0908,0.6239496179029086,5.686980021608849,5.911842775105003,1.9562826277387932,0.08777741099799043,0.06896807247569771,2.1811143402963018e-10,COMPLETE
513,0.10435,0.5932252963481381,2.262011722142615,6.875144787901625,0.4634053899763641,186.9306125540257,2.5012675932364794,9.152354487403374e-07,COMPLETE
514,0.07855,0.4030666755095641,3.046425174476959,3.3801923275388828,72.91096237472114,4.703038707832875,77.57013731970821,8.424673547315899e-06,COMPLETE
515,0.0914,0.5225305906954472,3.046425174476959,2.852258256554361,89.16832709293121,110.16646134717259,2.606433764399818,9.152354487403374e-07,COMPLETE
516,0.0864,0.5147653584001332,4.958426658725357,2.948628088864308,0.18468504546596953,186.9306125540257,3.6008094906658137,3.811801850956625e-07,COMPLETE
517,0.06815,0.523866129907033,5.719667260978259,3.127668744268174,0.053238521295899496,1.2594502646806938,0.24155913539071464,7.242135537625552e-11,COMPLETE
518,0.06365,0.4922559894248532,4.3548083271808515,6.875144787901625,0.4634053899763641,75.90647874503256,0.01777158201797886,3.787929895519139e-07,COMPLETE
519,0.05085,0.26609534036351473,4.3548083271808515,1.3526137167003873,0.07261268023359602,51.0531204742495,5.192615578479196,5.357325629465944e-13,COMPLETE
520,0.0817,0.5290199044662525,7.051402036894628,2.8036597183497527,1119.1871047645736,4.703038707832875,12.491315660805293,6.338054654029837e-09,COMPLETE
521,0.0774,0.48540251564087367,4.958426658725357,5.751620494688234,0.18468504546596953,0.014622264251409915,14.732118064935978,1.4411310191528362e-14,COMPLETE
522,0.0428,0.27808029745715046,7.051402036894628,1.0726049388472807,0.016767417635497637,546.754814234046,12.491315660805293,1.7411112824373338e-14,COMPLETE
523,0.07145,0.5178282878465847,7.051402036894628,5.04710466629758,0.07261268023359602,0.17740617781052795,0.2583875698098098,3.940696606650611e-07,COMPLETE
524,0.0664,0.3798743995861844,2.9474517659746455,3.178805823283643,0.019607071158490193,0.08461218904615202,14.465050265972248,1.9043961097477443e-12,COMPLETE
525,0.05305,0.4152059768227026,7.051402036894628,2.8036597183497527,0.1784805460542277,0.17740617781052795,12.491315660805293,6.687149682307837e-08,COMPLETE
526,0.10675,0.685630847007,4.335111916469993,7.142876530356057,5726.279120021357,0.013351261607840033,34.574222073764446,1.6241149231530878e-14,COMPLETE
527,0.0845,0.5934162848692508,4.958426658725357,8.359124144204223,105.40150318056787,186.9306125540257,3.6008094906658137,9.152354487403374e-07,COMPLETE
528,0.0726,0.6243169322146872,4.958426658725357,3.3801923275388828,104.61067826393281,181.72799851870184,0.2903763919503425,3.2408239014163186e-13,COMPLETE
529,0.09675,0.8047051966643747,5.719667260978259,6.875144787901625,208.22607295194175,0.1013397086496358,0.20163087412307998,3.787929895519139e-07,COMPLETE
530,0.064,0.4389192726210684,6.103623020551158,3.6302768330884922,104.61067826393281,5.216503598601664,5.192615578479196,3.940696606650611e-07,COMPLETE
531,0.0567,0.499032986733092,6.103623020551158,2.2991799521485987,0.5606287050152496,110.16646134717259,3.301927932486402,1.7411112824373338e-14,COMPLETE
532,0.062,0.353587735425684,5.686980021608849,2.5118580794078285,0.10972075280961127,0.12480776742786713,59.2437895529571,2.1811143402963018e-10,COMPLETE
533,0.0668,0.36294387350889157,7.051402036894628,1.7519510271087413,1.8442663426239594,546.754814234046,0.764092524644605,3.407169759582504e-13,COMPLETE
534,0.0674,0.37942570183441393,3.7523591558107,1.901745369721814,0.4634053899763641,51.0531204742495,2.606433764399818,1.7411112824373338e-14,COMPLETE
535,0.05985,0.3846732529984052,5.686980021608849,2.5118580794078285,0.4634053899763641,3.858204027730059,3.6008094906658137,3.0541645143911065e-11,COMPLETE
536,0.074,0.6358516890623755,5.719667260978259,2.8036597183497527,208.22607295194175,0.1013397086496358,0.4549611859555061,3.787929895519139e-07,COMPLETE
537,0.072,0.5255205160922093,4.335111916469993,7.142876530356057,12.412723646412944,0.12480776742786713,34.574222073764446,3.286486186600864e-09,COMPLETE
538,0.06635,0.3573471247137695,5.07985354852306,1.5455685639813577,62.43778013936985,53.06163757643024,0.07549604599441283,4.443488697213951e-11,COMPLETE
539,0.0778,0.4272462241202897,5.07985354852306,1.5455685639813577,62.43778013936985,0.20982000308441479,0.030132911462572354,4.443488697213951e-11,COMPLETE
540,0.0712,0.3452965364366642,1.2907230098367473,2.643865060789056,0.051473158824463565,0.002062820183208727,12.491315660805293,1.7411112824373338e-14,COMPLETE
541,0.06745,0.5260315779787902,4.958426658725357,3.1788912454430323,0.4634053899763641,186.9306125540257,17.543999742650467,7.242135537625552e-11,COMPLETE
542,0.05875,0.43471301874523943,6.103623020551158,2.8036597183497527,0.21068030120772424,0.17740617781052795,0.06896807247569771,6.338054654029837e-09,COMPLETE
543,0.0604,0.3800440874808935,6.019238154517574,2.8036597183497527,0.4634053899763641,0.17740617781052795,12.491315660805293,1.5335060532903536e-12,COMPLETE
544,0.07775,0.33012183494388214,5.07985354852306,1.5455685639813577,104.61067826393281,0.3710234766141632,80.46577679760097,3.649569116806477e-06,COMPLETE
545,0.0671,0.32834386085352246,4.797597292147365,1.7519510271087413,1.8442663426239594,4.006173959705789,0.764092524644605,3.407169759582504e-13,COMPLETE
546,0.0452,0.42641584535518495,6.334779122979504,1.746936358107441,0.5606287050152496,546.754814234046,7.146903739304916,1.7411112824373338e-14,COMPLETE
547,0.11665,0.7816670490224654,6.103623020551158,6.875144787901625,8685.10258857105,0.1013397086496358,0.06896807247569771,4.209747445310144e-07,COMPLETE
548,0.0884,0.4208722588290703,1.2339710460792703,2.2991799521485987,0.016767417635497637,110.16646134717259,2.606433764399818,8.963817073948628e-09,COMPLETE
549,0.07905,0.573849481193384,6.1543484824956085,4.6814258240363635,12.412723646412944,51.0531204742495,34.574222073764446,6.338054654029837e-09,COMPLETE
550,0.07875,0.5765904636455313,3.7523591558107,4.069419495799292,0.016767417635497637,51.0531204742495,4.230818933588808,1.5335060532903536e-12,COMPLETE
551,0.07665,0.5270138343807503,4.958426658725357,1.3916776725583782,5726.279120021357,0.12480776742786713,0.03868050116194732,1.6241149231530878e-14,COMPLETE
552,0.0649,0.5507176503979239,4.5452674183829345,3.812714163562798,210.67544207349712,1.5630282565660134,0.9998294437756102,6.338054654029837e-09,COMPLETE
553,0.0561,0.47857944987312523,7.051402036894628,2.8034123264003057,0.6975592224319972,546.754814234046,0.01777158201797886,8.720647859508846e-11,COMPLETE
554,0.06935,0.5987075657066678,5.719667260978259,8.359124144204223,0.4634053899763641,186.9306125540257,0.11060646004395691,1.6894010759859846e-13,COMPLETE
555,0.05705,0.28626977909267437,5.719667260978259,1.3526137167003873,208.22607295194175,186.9306125540257,34.574222073764446,3.787929895519139e-07,COMPLETE
556,0.0506,0.28848863228077093,4.3548083271808515,1.3526137167003873,0.4634053899763641,186.9306125540257,34.574222073764446,3.286486186600864e-09,COMPLETE
557,0.0541,0.4529317119432865,5.633083399427747,1.9370537087438828,20.14254886307457,51.0531204742495,0.06896807247569771,3.787929895519139e-07,COMPLETE
558,0.07115,0.5503409134121611,6.103623020551158,8.741900816624833,0.039795245467244764,0.1013397086496358,26.116124003189736,4.3883375142816094e-14,COMPLETE
559,0.0483,0.24951028972402897,4.958426658725357,1.183769989045293,1.8442663426239594,0.0322659837006791,0.0247605531247782,8.540594105186454e-12,COMPLETE
560,0.07205,0.4522165858753775,4.688532226261592,3.1788912454430323,2.824815337292512,0.08777741099799043,0.06896807247569771,1.6894010759859846e-13,COMPLETE
561,0.0717,0.4335073882235335,7.296565715563787,2.5667299278096025,0.6975592224319972,110.16646134717259,0.06840329964968005,8.720647859508846e-11,COMPLETE
562,0.07115,0.5803230958631943,6.655421352222268,4.592510257027455,1.0946066447217027,51.0531204742495,55.49952850166665,2.013186121683812e-08,COMPLETE
563,0.0477,0.19759584416520123,7.051402036894628,1.0726049388472807,0.016767417635497637,0.08461218904615202,12.491315660805293,1.9043961097477443e-12,COMPLETE
564,0.05525,0.40830877716899605,4.335111916469993,3.1788912454430323,0.1784805460542277,0.17740617781052795,0.16406113544890952,8.903568035944857e-12,COMPLETE
565,0.06165,0.35471773894044784,6.103623020551158,1.7519510271087413,0.21068030120772424,0.08777741099799043,0.01777158201797886,1.6894010759859846e-13,COMPLETE
566,0.08945,0.42758099177208403,0.870128008398144,5.113119572952756,1.0946066447217027,0.12480776742786713,14.732118064935978,8.720647859508846e-11,COMPLETE
567,0.06245,0.295453334606872,0.37248115877038523,2.2991799521485987,3.620224893964037,186.9306125540257,0.0247605531247782,1.7411112824373338e-14,COMPLETE
568,0.0758,0.6175860167070172,6.103623020551158,4.312891730444539,0.21068030120772424,4.006173959705789,0.764092524644605,1.6894010759859846e-13,COMPLETE
569,0.0966,0.5586639168066422,6.103623020551158,5.751620494688234,578.8146263833934,11.250990432873587,34.574222073764446,3.0092675819548274e-09,COMPLETE
570,0.08965,0.54446851593816,0.9091677253254099,4.2215943803206,0.4634053899763641,186.9306125540257,4.230818933588808,3.286486186600864e-09,COMPLETE
571,0.07545,0.39172475781357075,4.797597292147365,1.7519510271087413,1.0946066447217027,0.0028381312165446466,76.57127726580364,2.013186121683812e-08,COMPLETE
572,0.08145,0.6853351443037821,7.051402036894628,8.359124144204223,0.016767417635497637,186.9306125540257,3.6008094906658137,1.7411112824373338e-14,COMPLETE
573,0.07325,0.6246588238517805,4.335111916469993,7.142876530356057,23.191740833040853,0.12480776742786713,34.574222073764446,1.6241149231530878e-14,COMPLETE
574,0.08355,0.5923565383396022,4.958426658725357,8.359124144204223,0.4634053899763641,186.9306125540257,3.6008094906658137,3.0541645143911065e-11,COMPLETE
575,0.0474,0.3500435856527016,4.029088236738399,1.7519510271087413,0.05477176214861042,0.08777741099799043,0.020340586733676527,7.242135537625552e-11,COMPLETE
576,0.07755,0.32857932548175406,2.378665727654179,3.1788912454430323,12.412723646412944,1.2594502646806938,17.543999742650467,7.242135537625552e-11,COMPLETE
577,0.0706,0.48307959766577685,4.335111916469993,2.8036597183497527,0.01708163029178605,33.761517607605114,1.4298640803911997,7.646389411586959e-07,COMPLETE
578,0.0802,0.572104305871903,7.051402036894628,8.377992360274892,0.1784805460542277,0.17740617781052795,2.606433764399818,6.338054654029837e-09,COMPLETE
579,0.05735,0.494756515706646,7.051402036894628,2.2991799521485987,0.016767417635497637,107.59872434463156,0.16561793216939094,3.286486186600864e-09,COMPLETE
580,0.0915,0.503444820701114,3.046425174476959,8.528259812725711,0.4634053899763641,0.0803260681489965,4.230818933588808,1.5335060532903536e-12,COMPLETE
581,0.0906,0.6221372746190952,4.958426658725357,8.359124144204223,0.4634053899763641,186.9306125540257,3.6008094906658137,4.097104121996854e-06,COMPLETE
582,0.09225,0.6231233343477104,4.335111916469993,8.359124144204223,0.4634053899763641,51.0531204742495,17.543999742650467,6.570043118951872e-11,COMPLETE
583,0.05195,0.37359502191142685,4.797597292147365,1.7519510271087413,0.016767417635497637,546.754814234046,76.57127726580364,1.7411112824373338e-14,COMPLETE
584,0.06885,0.4352552174446586,6.103623020551158,2.839979984936102,0.07261268023359602,0.08777741099799043,0.06896807247569771,5.521087576123659e-10,COMPLETE
585,0.0631,0.3882056731087528,7.340175352381795,3.1788912454430323,0.019607071158490193,287.49778781354337,0.010799127598115339,1.9043961097477443e-12,COMPLETE
586,0.0889,0.17817344083283046,6.485051657135356,3.1788912454430323,0.016767417635497637,0.026029536794764555,0.23891316582338487,7.17938816224853e-06,COMPLETE
587,0.0447,0.30015003743693563,3.046425174476959,1.7519510271087413,1.8442663426239594,4.703038707832875,76.57127726580364,1.621364679176634e-08,COMPLETE
588,0.062,0.5562815545694976,4.958426658725357,3.3801923275388828,104.61067826393281,0.5362196401258538,3.6008094906658137,4.737310773437738e-10,COMPLETE
589,0.03775,0.27681815996533327,4.3548083271808515,1.3526137167003873,12.412723646412944,107.59872434463156,34.574222073764446,3.649569116806477e-06,COMPLETE
590,0.1305,0.7244560579200243,6.943625321882633,5.751620494688234,45.68895108668229,0.004569612957571183,34.574222073764446,3.0092675819548274e-09,COMPLETE
591,0.05235,0.33593305799117323,6.103623020551158,1.7519510271087413,0.11760768461502312,0.08777741099799043,80.46577679760097,1.6894010759859846e-13,COMPLETE
592,0.08735,0.5104639279810793,3.046425174476959,8.528259812725711,0.06483803734091015,4.703038707832875,11.76080189045798,5.67209734497284e-08,COMPLETE
593,0.06385,0.5234035452558208,5.719667260978259,8.741900816624833,0.10879580249230378,0.1013397086496358,4.230818933588808,1.5335060532903536e-12,COMPLETE
594,0.0905,0.5779099881454245,2.8467952672042545,6.875144787901625,208.22607295194175,51.0531204742495,4.230818933588808,1.5335060532903536e-12,COMPLETE
595,0.08945,0.5321805028793996,6.485051657135356,6.875144787901625,2.824815337292512,0.1013397086496358,0.5666177167023386,3.787929895519139e-07,COMPLETE
596,0.10015,0.5785831898810794,3.7523591558107,5.751620494688234,3090.9457533461396,0.004569612957571183,34.574222073764446,8.577908916478871e-06,COMPLETE
597,0.04755,0.3517846171765538,6.943625321882633,1.7519510271087413,1.8442663426239594,4.006173959705789,0.764092524644605,3.407169759582504e-13,COMPLETE
598,0.0621,0.3556423204339392,5.719667260978259,1.3526137167003873,419.5696606898643,107.59872434463156,3.6008094906658137,3.787929895519139e-07,COMPLETE
599,0.0742,0.6295824946807049,7.051402036894628,4.6814258240363635,0.016767417635497637,51.0531204742495,12.491315660805293,1.7411112824373338e-14,COMPLETE
600,0.04615,0.20496238283459292,6.103623020551158,1.2048234802746451,0.016767417635497637,0.3710234766141632,2.606433764399818,1.7411112824373338e-14,COMPLETE
601,0.09935,0.6004843511662804,3.7523591558107,2.8036597183497527,94.10504315294456,0.0013737021147072358,12.491315660805293,6.338054654029837e-09,COMPLETE
602,0.09385,0.5587945695642503,3.67176944163461,8.359124144204223,0.4634053899763641,0.021875706805845035,94.45626116932038,3.0541645143911065e-11,COMPLETE
603,0.04915,0.27706900715443394,4.958426658725357,1.3526137167003873,2211.2207906090566,107.59872434463156,34.574222073764446,1.4411310191528362e-14,COMPLETE
604,0.1159,0.6763529804097698,6.103623020551158,4.6814258240363635,3039.076554962066,0.5365809521018142,12.491315660805293,6.338054654029837e-09,COMPLETE
605,0.10795,0.7253390546225386,6.861451919391816,5.751620494688234,3090.9457533461396,0.004569612957571183,34.574222073764446,3.0092675819548274e-09,COMPLETE
606,0.08985,0.6113931983731322,6.655421352222268,8.359124144204223,0.013286740840083279,186.9306125540257,12.491315660805293,3.0541645143911065e-11,COMPLETE
607,0.07435,0.3125651063488103,4.958426658725357,8.359124144204223,0.4634053899763641,6.297650324316545,0.0647822925310974,2.733333536777109e-05,COMPLETE
608,0.0871,0.45103124248509613,3.0455122299916,1.0726049388472807,2452.972963018515,0.1013397086496358,0.06896807247569771,3.787929895519139e-07,COMPLETE
609,0.074,0.5211065600945827,3.7523591558107,2.5667299278096025,0.016767417635497637,546.754814234046,2.606433764399818,9.152354487403374e-07,COMPLETE
610,0.0779,0.5782655913378713,2.8467952672042545,3.812714163562798,105.57693462027731,51.0531204742495,4.230818933588808,1.053925312428172e-08,COMPLETE
611,0.09435,0.7431792818343153,4.335111916469993,7.142876530356057,5726.279120021357,0.12480776742786713,34.574222073764446,1.6241149231530878e-14,COMPLETE
612,0.0741,0.6392673491176424,5.719667260978259,7.23751212072464,208.22607295194175,51.0531204742495,6.0449600176232545,6.338054654029837e-09,COMPLETE
