number,values_0,values_1,params_lambda1,params_lambda3,state
43,0.13212452503166455,0.03323365535662962,7.388334956697404,0.0010001255303588629,COMPLETE
44,0.12645823611759216,0.0360418792388759,14.296040876447016,47.947701102220435,COMPLETE
45,0.13079128058129458,0.0373471344032615,0.17217533490910938,0.13003417891305835,COMPLETE
46,0.1250583294447037,0.04216670064643005,5818.748964702126,77.11216245820361,COMPLETE
47,0.12539164055729618,0.03815441197604579,1585.8431515181996,0.08156646537130367,COMPLETE
48,0.12165855609626025,0.036391522159910185,0.10458178769690506,0.2590649667263686,COMPLETE
49,0.12632491167255516,0.042170559468109194,13.94390621388943,7.074133236337211,COMPLETE
50,0.1301246583561096,0.03960721453526318,0.04238372474373237,15.425786840969312,COMPLETE
51,0.13192453836410906,0.03057269097494351,8.246611092209319,0.21942866439419406,COMPLETE
52,0.12492500499966669,0.03785287133136716,0.09474989993090378,0.0010758680938073683,COMPLETE
53,0.1243917072195187,0.04145360542219893,0.02001908037970179,45.292203501743515,COMPLETE
54,0.12012532497833478,0.042673165867571174,1.0158714352724916,0.03481357625788941,COMPLETE
55,0.12659156056262916,0.0407868840278668,8.948639219899277,17.527966441280565,COMPLETE
56,0.12539164055729618,0.037629819818336775,6882.289782646093,0.0001293289993687124,COMPLETE
57,0.12472501833211119,0.046286288495822794,724.5165027239617,5.5743222949385975,COMPLETE
58,0.13085794280381308,0.028690402766992425,340.2247125481715,0.07295900416218315,COMPLETE
59,0.13199120058662756,0.04247116187589081,0.1572305204225784,46.61673389781434,COMPLETE
60,0.12352509832677822,0.04372424796641191,0.17317254757208853,45.07013723711659,COMPLETE
61,0.1245250316645557,0.037085918355775155,0.4022962716525607,0.1497486422514885,COMPLETE
62,0.12619158722751816,0.03836147784666609,0.09272483236279186,0.0007761253285127927,COMPLETE
63,0.12585827611492567,0.04199149911110683,311.9960518330008,8.160890677789478,COMPLETE
64,0.12819145390307313,0.04034313449100379,1910.9490467685775,0.1509424666267076,COMPLETE
65,0.1299913339110726,0.032130959199113567,837.8144691713915,0.0003379902006245961,COMPLETE
66,0.12279181387907473,0.04305216998418352,103.6090934787515,0.7522408221980773,COMPLETE
67,0.134857676154923,0.03425558431383306,472.53609314925245,0.00013794989942892186,COMPLETE
68,0.12845810279314712,0.03258015418297834,771.1706661451329,0.5116851622906798,COMPLETE
69,0.13039130724618359,0.03311386478520078,42.794842457633756,0.00814477336439929,COMPLETE
70,0.1299246716885541,0.031110798450960826,6.5958437032102335,0.008731177687499826,COMPLETE
71,0.1246583561095927,0.038135399309288324,0.7266659936963414,0.008117955788194221,COMPLETE
72,0.12519165388974068,0.0390994549221589,0.16673528167831214,26.702599147434967,COMPLETE
73,0.12785814279048063,0.04272243438824425,2.966263640211375,0.004002599194302446,COMPLETE
74,0.1242583827744817,0.03901907911828549,0.4895537116988258,0.028548684770139634,COMPLETE
75,0.13059129391373908,0.03700531498153624,487.18691909788924,0.0020654440348756953,COMPLETE
76,0.12732484501033264,0.0465394588857378,0.01933908449156094,14.098972195122762,COMPLETE
77,0.13119125391640557,0.03857147565151646,0.015908404344354112,0.5811287480974127,COMPLETE
78,0.1244583694420372,0.03809353478358678,51.47220162866704,0.09750463922366254,COMPLETE
79,0.12592493833744417,0.03545085750857632,359.0542449896439,0.00034757359836652576,COMPLETE
80,0.1349243383774415,0.04348233534868791,98.12797560394557,0.0021623835503839475,COMPLETE
81,0.13199120058662756,0.03976737886781851,23.027629267202435,0.08156646537130367,COMPLETE
82,0.1240583961069262,0.03491053460991617,5440.716116144768,0.0004622549118778262,COMPLETE
83,0.12212519165388974,0.039513307256761845,5734.259237000179,0.000120164807151561,COMPLETE
84,0.12839144057062862,0.04040733572359234,475.56563592421855,41.6103590392096,COMPLETE
85,0.12732484501033264,0.04061218183489872,0.17258256375956363,22.785464936065758,COMPLETE
86,0.1300579961335911,0.03358948231654614,434.48244677680384,0.000120164807151561,COMPLETE
87,0.12525831611225918,0.044460264064096346,6670.508363966324,74.57604929366062,COMPLETE
88,0.13412439170721951,0.034716221674099275,26.17844228229662,0.0021623835503839475,COMPLETE
89,0.12879141390573962,0.03779063845808841,475.56563592421855,22.785464936065758,COMPLETE
90,0.13125791613892407,0.03750730348926862,119.82815976907132,63.282226782251485,COMPLETE
91,0.12519165388974068,0.03951689879745327,30.365334693765934,0.0037971659912415705,COMPLETE
92,0.12592493833744417,0.04604832918820281,0.055373495891902096,0.02626512734972538,COMPLETE
93,0.12645823611759216,0.037850222025985265,671.8169036755344,0.0003411644612900277,COMPLETE
94,0.12525831611225918,0.03935003349148275,7.890121920560137,69.49274760159713,COMPLETE
95,0.12532497833477768,0.03680468532032596,13.48879574005236,33.29557347371372,COMPLETE
96,0.12112525831611226,0.03826019597187135,0.10767201399975104,0.5516031242897317,COMPLETE
97,0.12859142723818412,0.044394829865493625,497.35457466058205,0.0182193293404572,COMPLETE
98,0.1295913605759616,0.040552494486351495,0.0855017599271356,0.0670878628738652,COMPLETE
99,0.12485834277714819,0.04528485479377252,82.74378490530653,0.0005914818358565772,COMPLETE
100,0.12305846276914872,0.04511462928308489,0.06102105854091819,1.8606270338609645,COMPLETE
101,0.12599160055996267,0.03962129317671846,1682.8152651708326,0.003250308456617511,COMPLETE
102,0.12239184054396374,0.03759836379475739,3110.1377470169305,9.711433843795191,COMPLETE
103,0.1303246450236651,0.04034481655898077,0.014445456385136803,7.074133236337211,COMPLETE
104,0.1243250449970002,0.033327502347697525,671.8169036755344,69.49274760159713,COMPLETE
105,0.1239917338844077,0.04470369368329938,0.050249094574372814,0.0182193293404572,COMPLETE
106,0.12659156056262916,0.04205822110988283,1585.8431515181996,0.986974665418611,COMPLETE
107,0.12252516498900073,0.03507053440048697,475.56563592421855,0.01979727956496571,COMPLETE
108,0.12745816945536964,0.038647594143195615,1788.1879317900843,77.11216245820361,COMPLETE
109,0.1301913205786281,0.040660238495599035,14.296040876447016,47.947701102220435,COMPLETE
110,0.12785814279048063,0.03617097571450262,2.0903006621512006,41.6103590392096,COMPLETE
111,0.12352509832677822,0.03372048497207105,0.5319518758235104,1.8606270338609645,COMPLETE
112,0.12332511165922272,0.03775665471643038,0.02741972945648418,2.2122516383156734,COMPLETE
113,0.1291913872408506,0.043439914265217615,8.246611092209319,96.82410003855314,COMPLETE
114,0.12485834277714819,0.038458508189709306,9.878666303290279,17.527966441280565,COMPLETE
115,0.12685820945270315,0.04257066899457526,0.054882358480199823,26.307960966707327,COMPLETE
116,0.12192520498633425,0.03954393917505237,542.0592554024744,0.01903583169666511,COMPLETE
117,0.12559162722485168,0.04015770598551534,13.94390621388943,30.876662081533432,COMPLETE
118,0.1245916938870742,0.040652739397292276,0.1393169249256595,21.381648827478855,COMPLETE
119,0.12879141390573962,0.036554301779085904,118.38366696332798,81.9052574938201,COMPLETE
120,0.12819145390307313,0.0370699427582534,6.9359698726275605,0.015346440693342137,COMPLETE
121,0.13139124058396107,0.039434643947612154,0.38400931008371386,33.29557347371372,COMPLETE
122,0.12779148056796213,0.039801390581835544,0.026491227849659436,60.45701166224268,COMPLETE
123,0.1245916938870742,0.044653978520809066,3.2913069438701132,0.00034357875000040324,COMPLETE
124,0.12159189387374175,0.03476837836129171,475.56563592421855,41.6103590392096,COMPLETE
125,0.1289914005732951,0.03793643411939565,52.93356512907982,0.0015739284713247557,COMPLETE
126,0.12879141390573962,0.037917107528197554,32.68913479041735,4.3187199015396,COMPLETE
127,0.12799146723551763,0.03937054039311507,0.6253148142346395,0.013548530974473292,COMPLETE
128,0.12345843610425972,0.039300459506728724,0.14506730163112047,9.562640632296402,COMPLETE
129,0.1240583961069262,0.04012859692068507,0.9716765151498357,5.053282973829414,COMPLETE
130,0.1297246850209986,0.03577041871956266,20.38121442619406,0.3234779049068294,COMPLETE
131,0.13385774281714552,0.03542051625832499,1.9519905923168734,0.031427194083351186,COMPLETE
132,0.12212519165388974,0.03834503933295588,1.5816327544194893,0.008701614593954398,COMPLETE
133,0.12319178721418572,0.04394465975421621,0.02650461294894344,1.8973147647143604,COMPLETE
134,0.13045796946870208,0.03797763449954779,0.7901249555599935,0.0053388373010406715,COMPLETE
135,0.12625824945003666,0.040088280523423066,1205.2297856968141,41.13849984831673,COMPLETE
136,0.12245850276648224,0.02888184882066671,928.2552071569077,0.02508646425851849,COMPLETE
137,0.11539230717952137,0.05956446115305462,4827.656326365642,0.04627101997199999,COMPLETE
138,0.1301246583561096,0.03873221552111687,767.6454054460252,0.012089994388564127,COMPLETE
139,0.12705819612025865,0.036346898689317446,3.676145151602411,91.63171215680556,COMPLETE
140,0.1302579828011466,0.039141620623969774,2.101322354860211,0.02535997586130116,COMPLETE
141,0.13065795613625758,0.03795965487821028,1.2096130324322663,0.00034357875000040324,COMPLETE
142,0.12565828944737018,0.040726057858675606,1585.8431515181996,0.2268767705974267,COMPLETE
143,0.12885807612825811,0.03465035983756062,201.58569347979673,71.08491831443914,COMPLETE
144,0.12705819612025865,0.04078049412840103,0.27018631708665314,0.0037971659912415705,COMPLETE
145,0.12485834277714819,0.03967292100571537,26.17844228229662,66.37191525358756,COMPLETE
146,0.12512499166722219,0.04929621804380309,0.0441942554524634,0.00012875839747684406,COMPLETE
147,0.12372508499433371,0.04003867721761644,553.2144878942786,0.04627101997199999,COMPLETE
148,0.12639157389507366,0.03470681374739806,2.101322354860211,29.49200538122278,COMPLETE
149,0.12572495166988867,0.0380534116583255,4936.57913922744,0.02968871646065416,COMPLETE
150,0.13412439170721951,0.03862994710448036,49.5180034612426,0.0006398979928537975,COMPLETE
151,0.13379108059462702,0.03779872495617271,13.94390621388943,0.5892555336913244,COMPLETE
152,0.12685820945270315,0.05101511663073012,0.055373495891902096,0.08473612462972009,COMPLETE
153,0.12619158722751816,0.03690186949303997,7.143629226603208,0.08714211108832386,COMPLETE
154,0.1296580227984801,0.03836402669650255,0.39219663599890464,0.2590649667263686,COMPLETE
155,0.12579161389240717,0.040230339142803474,27.26969838849572,1.9451088505340488,COMPLETE
156,0.12632491167255516,0.04212422623755678,125.64097853669074,1.9451088505340488,COMPLETE
157,0.1299246716885541,0.03815568520465901,246.82820973942975,22.841846439688357,COMPLETE
158,0.12225851609892674,0.03723289565346326,0.054882358480199823,0.13963815515126293,COMPLETE
159,0.12852476501566562,0.04920915304485385,0.050249094574372814,2.313493567936231,COMPLETE
160,0.13292447170188654,0.041610269800622816,30.365334693765934,0.0006881290374886725,COMPLETE
161,0.12519165388974068,0.03972454884281336,0.04024114812462531,0.19842351122687385,COMPLETE
162,0.13072461835877608,0.038278464153400873,272.33148793085405,0.0037971659912415705,COMPLETE
163,0.12285847610159323,0.03328416581226418,0.050249094574372814,0.0003588219345931029,COMPLETE
164,0.13105792947136857,0.03851940913150364,0.0825809372751136,2.2122516383156734,COMPLETE
165,0.11859209386040931,0.05001001481926342,4414.188047957258,0.013369753411955218,COMPLETE
166,0.13199120058662756,0.0330456883271237,1.8549745343510937,0.0182193293404572,COMPLETE
167,0.12632491167255516,0.035733293686251194,5.168111996393157,0.00034357875000040324,COMPLETE
168,0.12499166722218519,0.04526316541277567,1634.1615671296283,0.8867573547203698,COMPLETE
169,0.12532497833477768,0.030705429657963572,0.0391062901314768,96.82410003855314,COMPLETE
170,0.1297913472435171,0.03249749249235025,0.055373495891902096,0.02626512734972538,COMPLETE
171,0.1246583561095927,0.04332682886983384,13.94390621388943,30.876662081533432,COMPLETE
172,0.1242583827744817,0.045823015349000865,190.6407695569932,9.711433843795191,COMPLETE
173,0.12299180054663023,0.03988855098962664,0.08606199055895718,96.82410003855314,COMPLETE
174,0.12479168055462969,0.04543274019802344,0.19117039749381867,0.038714063499072915,COMPLETE
175,0.1242583827744817,0.042882771568692954,475.56563592421855,41.6103590392096,COMPLETE
176,0.1292580494633691,0.041633515872851176,1870.9993854557383,0.06437051825281367,COMPLETE
177,0.11959202719818679,0.034385184680897775,8.246611092209319,96.82410003855314,COMPLETE
178,0.13345776948203453,0.036886146400644956,1585.8431515181996,33.29557347371372,COMPLETE
179,0.13105792947136857,0.034988741473474375,2228.53762605514,0.0012253931170421728,COMPLETE
180,0.1298580094660356,0.03711732621185625,475.56563592421855,26.774342616228378,COMPLETE
181,0.1301246583561096,0.03249593067572429,82.74378490530653,0.10791213925491999,COMPLETE
182,0.1346576894873675,0.03932950185650497,542.0592554024744,2.798004891419723,COMPLETE
183,0.13385774281714552,0.045328104146610905,0.11567910293885114,0.03067151782040252,COMPLETE
184,0.12232517832144524,0.04749320473213799,0.06033273675464055,0.0182193293404572,COMPLETE
185,0.12479168055462969,0.042638528382195666,10.310490462962518,0.0009623379169840094,COMPLETE
186,0.12572495166988867,0.04516847929899296,7241.81202587964,9.598636694649226,COMPLETE
187,0.12639157389507366,0.04943576341395443,475.56563592421855,0.0037971659912415705,COMPLETE
188,0.12712485834277715,0.03907692162092147,174.70559454898302,1.8606270338609645,COMPLETE
189,0.12005866275581628,0.03643633377109617,30.365334693765934,22.841846439688357,COMPLETE
190,0.13085794280381308,0.03832634589158191,4.697060598950344,0.00017672221217797238,COMPLETE
191,0.13219118725418305,0.036089841503170544,46.31237328542682,0.03517282316641634,COMPLETE
192,0.12365842277181521,0.04356963913165734,8767.94227631701,0.20459361358484757,COMPLETE
193,0.1299913339110726,0.04085502013636888,0.09961042160002152,96.82410003855314,COMPLETE
194,0.12259182721151923,0.04321915645052557,30.79383366023682,0.0005873620680294338,COMPLETE
195,0.12552496500233318,0.03864740834187279,6670.508363966324,0.00034357875000040324,COMPLETE
196,0.12105859609359376,0.04762502815611117,0.012041999032677284,0.0037971659912415705,COMPLETE
197,0.12765815612292514,0.03701930995976753,10.928873172675825,77.11216245820361,COMPLETE
198,0.12485834277714819,0.05100546828402794,3110.1377470169305,9.711433843795191,COMPLETE
199,0.12665822278514766,0.040901804909299504,0.10458178769690506,0.0038143902203140014,COMPLETE
200,0.12845810279314712,0.039247489014828885,475.56563592421855,1.8973147647143604,COMPLETE
201,0.12552496500233318,0.041149783840310615,0.1393169249256595,0.004739150396473392,COMPLETE
202,0.12592493833744417,0.03814121430954996,808.8727991202325,0.7921591618691878,COMPLETE
203,0.12605826278248117,0.039910479678060364,7.754881716990778,0.00044190060807384253,COMPLETE
204,0.1295246983534431,0.034442727878211295,13.48879574005236,0.10899536459522542,COMPLETE
205,0.12872475168322112,0.03929687645615036,1716.2286107533075,41.6103590392096,COMPLETE
206,0.13259116058929404,0.04300705083777336,0.02650461294894344,16.826177443921008,COMPLETE
207,0.12605826278248117,0.03598366517133142,9.878666303290279,9.711433843795191,COMPLETE
208,0.12065862275848277,0.04786692401385847,2.4575845897548034,0.00789850176680219,COMPLETE
209,0.13312445836944203,0.02798637775316437,2.2948966739813037,2.6711219667267745,COMPLETE
210,0.12525831611225918,0.03434005013599535,73.05764760827054,1.8606270338609645,COMPLETE
211,0.1241250583294447,0.043214883057646016,246.82820973942975,0.041213498100413026,COMPLETE
212,0.12752483167788814,0.03555710784350967,3.676145151602411,0.0037971659912415705,COMPLETE
213,0.1241250583294447,0.04046484102095827,0.6685646215931419,81.80124522468789,COMPLETE
214,0.12805812945803613,0.0460069452210231,5440.716116144768,0.03931896073856437,COMPLETE
215,0.1243250449970002,0.03589050812896685,1.6067663544676967,1.9451088505340488,COMPLETE
216,0.1245250316645557,0.045089856383166545,3110.1377470169305,2.2942910630025595,COMPLETE
217,0.12579161389240717,0.0358548477238093,742.5517702713046,4.346335839769921,COMPLETE
218,0.11692553829744684,0.04964895750612904,9326.750267332465,0.6454776511994327,COMPLETE
219,0.1290580627958136,0.045435040728256625,497.35457466058205,1.5425422271676736,COMPLETE
220,0.12512499166722219,0.039462081107821866,0.01124156232758925,1.8606270338609645,COMPLETE
221,0.12292513832411173,0.030747206716397614,11.951988181485646,0.8478635501672788,COMPLETE
222,0.12472501833211119,0.04375063852031657,13.48879574005236,94.07757294719057,COMPLETE
223,0.12019198720085328,0.03896566793971858,82.74378490530653,0.0003211587641758482,COMPLETE
224,0.12199186720885274,0.03207057717636308,3738.055076437825,0.000120164807151561,COMPLETE
225,0.12265848943403773,0.04045055870650885,0.9716765151498357,5.053282973829414,COMPLETE
226,0.12205852943137124,0.035597206950986046,13.48879574005236,2.2122516383156734,COMPLETE
227,0.1250583294447037,0.03995641095814393,0.4083698386596619,72.10183626312092,COMPLETE
228,0.12392507166188921,0.03678530094864736,3.2913069438701132,0.006216271182784483,COMPLETE
229,0.12305846276914872,0.034779409933638275,671.8169036755344,0.08505120396863354,COMPLETE
230,0.12752483167788814,0.03570742954716639,0.1393169249256595,0.0037971659912415705,COMPLETE
231,0.12305846276914872,0.04381371319085859,1.0042755025362669,0.7921591618691878,COMPLETE
232,0.12379174721685221,0.02800078994928766,0.1655766001553847,69.49274760159713,COMPLETE
233,0.12172521831877875,0.04075068991432152,27.31799959532127,0.0021623835503839475,COMPLETE
234,0.13272448503433104,0.03923124257280874,9.878666303290279,0.02512692907868985,COMPLETE
235,0.13365775614959002,0.040707162692802654,46.31237328542682,6.6769062424585055,COMPLETE
236,0.11765882274515033,0.04864685533412166,2303.2610440428275,0.0024832056782741812,COMPLETE
237,0.12539164055729618,0.051773076019835045,8767.94227631701,1.834530898067978,COMPLETE
238,0.1290580627958136,0.03834187824751568,0.10436723723954426,0.0005873620680294338,COMPLETE
239,0.13292447170188654,0.03390658015656952,0.013085348882185183,0.18261317005419916,COMPLETE
240,0.13205786280914605,0.02697028224372519,823.6467389542902,0.000200543441122356,COMPLETE
241,0.12619158722751816,0.04085124701467832,0.29063102667707374,0.0039418337671792,COMPLETE
242,0.12125858276114926,0.03473344790121741,0.10767201399975104,0.5516031242897317,COMPLETE
243,0.12059196053596427,0.03824176464122635,0.19117039749381867,0.006869748542953307,COMPLETE
244,0.12285847610159323,0.03998747694752523,5693.1973751478445,0.002644592901848355,COMPLETE
245,0.13199120058662756,0.04229095884938711,735.9015297269495,32.45493467095101,COMPLETE
246,0.1245916938870742,0.04150110390614932,0.06033273675464055,0.0182193293404572,COMPLETE
247,0.12485834277714819,0.04403056799112221,6670.508363966324,0.010477076490567,COMPLETE
248,0.12025864942337178,0.04322420758829756,82.74378490530653,15.659063361009094,COMPLETE
249,0.12645823611759216,0.046611805715871986,3178.775809052605,45.88984825886697,COMPLETE
250,0.12705819612025865,0.03711355623460072,0.029038712365047105,0.0037971659912415705,COMPLETE
251,0.12639157389507366,0.03228030022831566,1575.4550097750114,0.00029938862649879353,COMPLETE
252,0.12665822278514766,0.03924720881820473,0.43885327585778605,1.9451088505340488,COMPLETE
253,0.12585827611492567,0.03798031877495929,30.365334693765934,0.00034757359836652576,COMPLETE
254,0.1243250449970002,0.03909624256133223,370.6631473708678,0.0025533184885906278,COMPLETE
255,0.1300579961335911,0.037270234940254866,1.45966113327156,0.0002127227408252266,COMPLETE
256,0.12585827611492567,0.039526610007475385,0.43885327585778605,3.362703024399068,COMPLETE
257,0.12705819612025865,0.03746890704451187,1.171078267721499,0.0016503661782973549,COMPLETE
258,0.12519165388974068,0.03808946917476426,613.2174787968048,0.013470074792280289,COMPLETE
259,0.12839144057062862,0.041704123734093136,3.2913069438701132,0.00034357875000040324,COMPLETE
260,0.12325844943670422,0.04342411619439179,97.71803640591632,0.0010722610207248961,COMPLETE
261,0.1250583294447037,0.03739461219479336,497.35457466058205,0.0182193293404572,COMPLETE
262,0.1239917338844077,0.04198562510869565,0.054882358480199823,6.872012043623408,COMPLETE
263,0.11685887607492834,0.04724022885425929,66.38686159886589,0.005973330656741422,COMPLETE
264,0.12825811612559163,0.04511882668139621,4414.188047957258,0.5228219571608775,COMPLETE
265,0.13199120058662756,0.04165782696760316,0.43885327585778605,1.9451088505340488,COMPLETE
266,0.12372508499433371,0.039920682177469496,0.2254069128308554,96.82410003855314,COMPLETE
267,0.12825811612559163,0.041826808376053716,0.16130946270620303,0.02626512734972538,COMPLETE
268,0.13119125391640557,0.03347279735713282,0.08606199055895718,15.254502739154368,COMPLETE
269,0.13119125391640557,0.041886412272627294,0.17369165092000904,0.02626512734972538,COMPLETE
270,0.1289247383507766,0.0388615744817435,2127.8931374127287,9.301917870397897,COMPLETE
271,0.1293247116858876,0.03845292250111359,69.81109557869107,0.01584363462070513,COMPLETE
272,0.1242583827744817,0.042097395590753935,5440.716116144768,0.0182193293404572,COMPLETE
273,0.134591027264849,0.034596264487130456,4.415914697341418,0.0036447618697404297,COMPLETE
274,0.12692487167522165,0.03714781229864001,0.02741972945648418,0.06375581677311609,COMPLETE
275,0.11959202719818679,0.04451074546570527,8.246611092209319,0.01979727956496571,COMPLETE
276,0.1246583561095927,0.028750214482146087,5294.42310925227,0.0011060028852273806,COMPLETE
277,0.12272515165655623,0.04029750491126785,14.22252991776188,43.031341529714034,COMPLETE
278,0.12272515165655623,0.035763548476321724,2.4464583661799044,9.711433843795191,COMPLETE
279,0.12025864942337178,0.03960164203735283,0.26458837202059327,0.007661486697498361,COMPLETE
280,0.13065795613625758,0.03363988921647451,0.4804388700348218,0.0182193293404572,COMPLETE
281,0.12879141390573962,0.04297150639417971,0.06813931388455587,0.42811379416442497,COMPLETE
282,0.11785880941270582,0.04496067439435308,0.06508888551429474,9.711433843795191,COMPLETE
283,0.12125858276114926,0.0419835947753982,2777.4769928415967,11.566372977181612,COMPLETE
284,0.13105792947136857,0.035377553694975666,0.050249094574372814,0.0019077772161404216,COMPLETE
285,0.12285847610159323,0.04014966882351869,0.020064946509538453,0.03154715985811884,COMPLETE
286,0.12492500499966669,0.04196896777379425,13.48879574005236,0.09972621738354882,COMPLETE
287,0.13165788947403506,0.03689881805464304,0.43885327585778605,8.503057712343368,COMPLETE
288,0.12632491167255516,0.0417338758993516,0.10767201399975104,0.03067151782040252,COMPLETE
289,0.12759149390040664,0.039775796044846136,0.011054833244955186,96.82410003855314,COMPLETE
290,0.12832477834811012,0.04344925036361634,3.2913069438701132,0.00034357875000040324,COMPLETE
291,0.12385840943937071,0.0411258636461799,0.13380172675477875,33.29557347371372,COMPLETE
292,0.12099193387107526,0.04381152570648752,291.94604269923906,0.20459361358484757,COMPLETE
293,0.12832477834811012,0.029833173649955053,5337.483335132491,0.00023376364198257895,COMPLETE
294,0.13265782281181254,0.035193063083273274,0.02741972945648418,0.0012466224857225889,COMPLETE
295,0.1291247250183321,0.032394882693045315,0.02650461294894344,1.8973147647143604,COMPLETE
296,0.134857676154923,0.039017142179642215,2417.5882668015156,96.82410003855314,COMPLETE
297,0.12139190720618626,0.04550920234745096,77.5633244686736,39.024933060042166,COMPLETE
298,0.13205786280914605,0.041952878881249565,0.19117039749381867,43.905828631154534,COMPLETE
299,0.1297913472435171,0.03818549085968256,55.70044162504394,0.0182193293404572,COMPLETE
300,0.1250583294447037,0.04682662945938451,8767.94227631701,0.20459361358484757,COMPLETE
301,0.12665822278514766,0.044397655890825984,5440.716116144768,0.03067151782040252,COMPLETE
302,0.1298580094660356,0.038473443345481736,0.2767567777577065,0.0037971659912415705,COMPLETE
303,0.11819212052529832,0.04452275199283181,602.2228936948435,0.01903583169666511,COMPLETE
304,0.135124325044997,0.03758927609702229,0.24612684139932636,0.000201904680960422,COMPLETE
305,0.12865808946070262,0.03207044789790727,0.050249094574372814,2.313493567936231,COMPLETE
306,0.12245850276648224,0.033143326056334584,1634.1615671296283,0.0003060825752878509,COMPLETE
307,0.12352509832677822,0.04509239696089866,2416.982364156807,9.711433843795191,COMPLETE
308,0.12512499166722219,0.03886950200495225,2.4575845897548034,16.190421656036452,COMPLETE
309,0.11839210719285381,0.041086267939529506,8338.33040803578,0.0007802717206655139,COMPLETE
310,0.1289247383507766,0.03679612757073414,0.10458178769690506,0.0065295569483238185,COMPLETE
311,0.13579094727018198,0.042459888285023416,0.06321146144033991,69.49274760159713,COMPLETE
312,0.13632424505032997,0.032113397220630065,0.06102105854091819,0.1613073487824587,COMPLETE
313,0.12179188054129725,0.04586495432017459,9726.728546711998,0.0182193293404572,COMPLETE
